0.253667	352	0	1
0.918776	353	0	1
4.60434	352	1	1
5.17384	351	1	1
5.81485	352	1	1
7.74852	212	0	0
8.13071	213	0	0
8.5746	214	0	0
9.37864	215	0	0
10.0211	216	0	0
10.5571	217	0	0
10.5772	218	0	0
10.6233	219	0	0
10.887	218	0	0
12.8873	217	0	0
12.9482	216	0	0
13.1259	217	0	0
13.4222	218	0	0
14.0785	190	0	0
14.082	191	0	0
14.226	192	0	0
14.2412	193	0	0
16.8522	194	0	0
18.1001	195	0	0
18.6183	194	0	0
19.9045	193	0	0
20.2471	192	0	0
23.481	181	0	0
25.2299	182	0	0
26.8397	183	0	0
27.0514	184	0	0
27.2563	185	0	0
30.0361	193	0	0
30.7356	194	0	0
31.0062	195	0	0
31.145	196	0	0
31.575	197	0	0
32.5132	196	0	0
33.3607	197	0	0
36.4668	188	0	0
37.7295	189	0	0
38.3402	190	0	0
38.4379	191	0	0
38.9581	190	0	0
38.979	191	0	0
42.2182	211	2	0
42.3177	210	2	0
42.6369	209	2	0
42.8746	210	2	0
43.5251	211	2	0
46.9401	212	2	0
47.3684	213	2	0
47.9599	212	2	0
48.1653	211	2	0
48.4325	212	2	0
48.6865	211	2	0
49.1043	178	0	0
50.4975	179	0	0
52.6305	180	0	0
53.8336	179	0	0
57.2057	199	0	0
57.4941	200	0	0
57.6145	201	0	0
59.6798	200	0	0
59.9704	201	0	0
60.6179	202	0	0
63.6897	201	0	0
64.2153	200	0	0
64.467	201	0	0
64.8522	202	0	0
65.1618	203	0	0
66.4116	204	0	0
66.9566	203	0	0
67.6562	204	0	0
67.8057	205	0	0
71.0746	193	0	0
71.3924	194	0	0
73.1094	195	0	0
73.7615	194	0	0
73.8664	195	0	0
75.026	196	0	0
75.6566	197	0	0
75.9873	198	0	0
76.8812	199	0	0
76.9531	200	0	0
78.8759	196	0	0
79.9905	197	0	0
80.5932	198	0	0
80.9149	199	0	0
81.0621	200	0	0
82.4011	201	0	0
83.0999	200	0	0
