0	4999	0	1
1	4550	4	1
2	4677	6	1
3	4750	7	1
4	4822	13	1
5	4881	12	1
6	4938	17	0
7	4971	18	1
8	5010	22	1
9	5045	26	1
10	5073	29	1
11	5100	33	1
12	5133	34	1
13	5165	34	1
14	5188	41	1
15	5219	43	1
16	5249	46	1
17	5272	46	1
18	5300	50	1
19	5327	53	1
20	5353	53	1
21	5383	58	1
22	5403	62	1
23	5429	60	1
24	5447	69	1
25	5475	65	1
26	5493	72	1
27	5512	74	1
28	5532	76	1
29	5552	77	2
30	5575	82	1
31	5600	82	1
32	5619	89	1
33	5642	89	0
34	5657	92	1
35	5677	93	1
36	5691	97	1
37	5710	98	1
38	5727	100	1
39	5742	104	1
40	5761	106	1
41	5777	109	1
42	5791	114	1
43	5810	116	1
44	5824	125	1
45	5844	125	1
46	5859	129	1
47	5878	132	1
48	5895	132	1
49	5911	137	2
50	5935	135	1
51	5952	137	1
52	5970	138	1
53	5988	142	0
54	6004	146	0
55	6024	146	0
56	6043	145	0
57	6067	143	0
58	6085	140	0
59	6101	144	0
60	6121	143	0
61	6142	142	0
62	6160	140	0
63	6181	139	0
64	6199	139	0
65	6216	141	0
66	6238	139	0
67	6255	142	0
68	6272	145	0
69	6291	147	0
70	6308	147	0
71	6329	146	0
72	6348	146	0
73	6367	150	0
74	6385	147	0
75	6408	142	0
76	6426	144	0
77	6447	143	0
78	6464	144	0
79	6485	143	0
80	6506	142	0
81	6523	142	0
82	6537	142	0
83	6556	139	0
84	6570	141	0
85	6587	141	0
86	6604	139	0
87	6617	142	0
88	6633	143	0
89	6649	146	0
90	6665	147	0
91	6681	147	0
92	6696	147	0
93	6713	146	0
94	6730	147	0
95	6746	145	0
96	6760	147	0
97	6781	142	0
98	6797	139	0
99	6811	144	0
100	6826	141	0
101	6840	142	0
102	6851	142	0
103	6866	141	0
104	6878	141	0
105	6892	138	0
106	6903	139	0
107	6918	138	0
108	6929	141	0
109	6940	145	0
110	6955	141	0
111	6968	144	0
112	6980	142	0
113	6996	139	0
114	7008	140	0
115	7020	143	0
116	7030	145	0
117	7045	143	0
118	7056	143	0
119	7067	146	0
120	7079	143	0
121	7094	144	0
122	7106	142	0
123	7118	141	0
124	7128	142	0
125	7139	144	0
126	7148	143	0
127	7159	140	0
128	7168	139	0
129	7177	140	0
130	7184	142	0
131	7193	144	0
132	7202	142	0
133	7210	143	0
134	7219	142	0
135	7227	143	0
136	7237	141	0
137	7241	146	0
138	7250	146	0
139	7257	147	0
140	7266	146	0
141	7273	146	0
142	7283	144	0
143	7290	146	0
144	7298	146	0
145	7306	146	0
146	7314	146	0
147	7322	145	0
148	7330	146	0
149	7339	145	0
150	7347	145	0
151	7355	144	0
152	7363	144	0
153	7371	145	0
154	7379	145	0
155	7388	143	0
156	7397	142	0
157	7406	140	0
158	7413	141	0
159	7420	142	0
160	7428	142	0
161	7437	141	0
162	7445	142	0
163	7452	141	0
164	7459	142	0
165	7465	142	0
166	7472	144	0
167	7478	142	0
168	7486	143	0
169	7490	143	0
170	7500	143	0
171	7504	143	0
172	7511	142	0
173	7513	144	0
174	7520	143	0
175	7523	142	0
176	7529	144	0
177	7533	144	0
178	7538	143	0
179	7541	144	0
180	7544	145	0
181	7548	145	0
182	7552	145	0
183	7557	144	0
184	7561	144	0
185	7565	144	0
186	7571	143	0
187	7574	144	0
188	7578	143	0
189	7582	144	0
190	7586	144	0
191	7591	142	0
192	7594	144	0
193	7598	144	0
194	7602	144	0
195	7607	143	0
196	7611	144	0
197	7614	144	0
198	7618	144	0
199	7622	144	0
200	7626	144	0
