11.0177	115	54	1
11.134	114	55	1
11.18	113	56	1
11.2134	112	57	1
11.396	111	58	1
11.4809	110	59	1
11.8036	109	60	1
11.9606	108	61	1
12.1767	107	62	1
29.0172	118	92	1
29.1306	117	93	1
29.1754	116	94	1
29.208	115	95	1
29.3858	114	96	1
29.4684	113	97	1
29.7826	112	98	1
29.9353	111	99	1
30.1457	110	100	1
65.0127	160	100	1
65.0964	159	101	1
65.1293	158	102	1
65.1532	157	103	1
65.2835	156	104	1
65.3439	155	105	1
65.5729	154	106	1
65.684	153	107	1
65.8366	152	108	1
65.8431	151	109	1
65.8976	150	110	1
65.9248	149	111	1
65.9802	148	112	1
66.0658	147	113	1
94.0151	135	164	1
94.1142	134	165	1
94.1533	133	166	1
94.1817	132	167	1
94.3366	131	168	1
94.4085	130	169	1
94.6816	129	170	1
94.8142	128	171	1
94.9966	127	172	1
95.0044	126	173	1
148.015	139	160	1
148.111	138	161	1
148.149	137	162	1
148.176	136	163	1
148.327	135	164	1
148.397	134	165	1
148.661	133	166	1
148.79	132	167	1
148.967	131	168	1
148.975	130	169	1
149.038	129	170	1
