4.02011	101	32	1
4.15259	100	33	1
4.20497	99	34	1
4.24314	98	35	1
4.45179	97	36	1
4.5489	96	37	1
4.91867	95	38	1
5.09881	94	39	1
22.0182	112	85	1
22.1376	111	86	1
22.1848	110	87	1
22.2192	109	88	1
22.4068	108	89	1
22.494	107	90	1
22.8257	106	91	1
22.9872	105	92	1
23.2095	104	93	1
40.0175	116	108	1
40.1329	115	109	1
40.1784	114	110	1
40.2116	113	111	1
40.3925	112	112	1
40.4766	111	113	1
40.7964	110	114	1
40.952	109	115	1
41.1662	108	116	1
51.0121	169	60	1
51.0912	168	61	1
51.1224	167	62	1
51.145	166	63	1
51.2682	165	64	1
51.3253	164	65	1
51.5418	163	66	1
51.6468	162	67	1
51.7909	161	68	1
51.797	160	69	1
51.8485	159	70	1
51.8741	158	71	1
51.9264	157	72	1
52.0071	156	73	1
87.015	136	134	1
87.1134	135	135	1
87.1522	134	136	1
87.1804	133	137	1
87.3341	132	138	1
87.4055	131	139	1
87.6764	130	140	1
87.8081	129	141	1
87.9891	128	142	1
87.9968	127	143	1
88.0616	126	144	1
130.015	134	160	1
130.115	133	161	1
130.154	132	162	1
130.183	131	163	1
130.339	130	164	1
130.412	129	165	1
130.687	128	166	1
130.82	127	167	1
131.004	126	168	1
141.013	156	143	1
141.099	155	144	1
141.133	154	145	1
141.157	153	146	1
141.291	152	147	1
141.353	151	148	1
141.588	150	149	1
141.702	149	150	1
141.859	148	151	1
141.865	147	152	1
141.921	146	153	1
141.949	145	154	1
142.006	144	155	1
166.015	136	163	1
166.113	135	164	1
166.152	134	165	1
166.18	133	166	1
166.334	132	167	1
166.405	131	168	1
166.676	130	169	1
166.808	129	170	1
166.989	128	171	1
166.997	127	172	1
167.062	126	173	1
183.014	142	157	1
183.109	141	158	1
183.146	140	159	1
183.173	139	160	1
183.32	138	161	1
183.388	137	162	1
183.647	136	163	1
183.773	135	164	1
183.946	134	165	1
183.953	133	166	1
184.015	132	167	1
