0.846524	360	0	0
5.80562	359	0	0
6.5232	360	0	0
6.55996	361	0	0
8.15995	362	0	0
8.95245	361	0	0
8.97302	362	0	0
9.65696	363	0	0
11.1004	364	0	0
11.6309	365	0	0
12.5617	364	0	0
12.6512	365	0	0
13.066	364	0	0
13.3309	365	0	0
15.7861	366	0	0
16.6253	367	0	0
17.4715	368	0	0
17.7252	369	0	0
17.9622	370	0	0
18.5147	371	0	0
19.2204	370	0	0
21.1545	371	0	0
21.5975	372	0	0
21.8192	373	0	0
22.2657	374	0	0
22.3963	373	0	0
22.7236	372	0	0
23.2662	373	0	0
23.3958	374	0	0
25.2572	375	0	0
27.0535	374	0	0
28.1196	375	0	0
29.0508	374	0	0
30.2893	373	0	0
31.0627	374	0	0
31.351	375	0	0
31.6953	374	0	0
32.3033	373	0	0
32.3852	374	0	0
34.2837	373	0	0
35.1826	374	0	0
36.423	375	0	0
38.7409	376	0	0
38.8914	377	0	0
39.0213	376	0	0
39.1181	377	0	0
39.6563	376	0	0
40.23	377	0	0
40.3527	376	0	0
41.0784	377	0	0
41.2864	378	0	0
41.5231	379	0	0
42.6944	378	0	0
42.7926	379	0	0
43.3592	378	0	0
44.4921	379	0	0
44.5767	380	0	0
45.0828	381	0	0
48.3269	382	0	0
48.4286	383	0	0
50.1194	382	0	0
50.3617	381	0	0
52.3059	382	0	0
55.2741	381	0	0
58.6262	382	0	0
61.0574	383	0	0
61.452	384	0	0
62.0175	385	0	0
64.3016	386	0	0
68.4713	385	0	0
69.6369	384	0	0
69.7428	383	0	0
73.0714	384	0	0
73.9564	383	0	0
73.9595	384	0	0
75.7305	385	0	0
76.531	384	0	0
76.8782	383	0	0
76.9122	384	0	0
77.7367	383	0	0
79.1138	384	0	0
79.3526	383	0	0
79.6235	382	0	0
79.6266	383	0	0
83.1776	384	0	0
83.4797	385	0	0
