13.005	81	218	1
13.038	80	219	1
13.0511	79	220	1
13.0607	78	221	1
13.1131	77	222	1
13.1376	76	223	1
13.231	75	224	1
13.2767	74	225	1
13.3397	73	226	1
13.3425	72	227	1
13.3653	71	228	1
13.3768	70	229	1
13.4004	69	230	1
13.4371	68	231	1
13.4868	67	232	1
13.4933	66	233	1
13.5152	65	234	1
13.523	64	235	1
13.5368	63	236	1
13.5403	62	237	1
13.5599	61	238	1
13.5604	60	239	1
13.5689	59	240	1
13.5891	58	241	1
13.6217	57	242	1
13.6424	56	243	1
13.6719	55	244	1
13.6786	54	245	1
13.6947	53	246	1
13.779	52	247	1
13.7907	51	248	1
13.8575	50	249	1
13.8603	49	250	1
13.8698	48	251	1
13.956	47	252	1
14.0002	46	253	1
30.0051	79	220	1
30.039	78	221	1
30.0524	77	222	1
30.0622	76	223	1
30.1161	75	224	1
30.1412	74	225	1
30.2371	73	226	1
30.284	72	227	1
30.3489	71	228	1
30.3516	70	229	1
30.3752	69	230	1
30.387	68	231	1
30.4113	67	232	1
30.4491	66	233	1
30.5003	65	234	1
30.507	64	235	1
30.5296	63	236	1
30.5376	62	237	1
30.5518	61	238	1
30.5554	60	239	1
30.5758	59	240	1
30.5762	58	241	1
30.5851	57	242	1
30.606	56	243	1
30.6397	55	244	1
30.6611	54	245	1
30.6917	53	246	1
30.6987	52	247	1
30.7154	51	248	1
30.803	50	249	1
30.8152	49	250	1
30.8847	48	251	1
30.8877	47	252	1
30.8976	46	253	1
30.9875	45	254	1
31.0336	44	255	1
